,votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,combined_fips
504,461.0,575.0,1044.0,0.441570881226,0.550766283525,114,10.92%,GA,Quitman County,13239
505,1443.0,6287.0,7949.0,0.18153226821,0.79091709649,"4,844",60.94%,GA,Rabun County,13241
506,1597.0,1270.0,2895.0,0.551640759931,0.438687392055,327,11.30%,GA,Randolph County,13243
507,48707.0,24441.0,74952.0,0.649842565909,0.326088696766,"24,266",32.38%,GA,Richmond County,13245
508,23206.0,13463.0,37589.0,0.61736146213,0.358163292453,"9,743",25.92%,GA,Rockdale County,13247
509,401.0,1472.0,1909.0,0.210057621792,0.771084337349,"1,071",56.10%,GA,Schley County,13249
510,2300.0,3305.0,5699.0,0.403579575364,0.57992630286,"1,005",17.63%,GA,Screven County,13251
511,1186.0,2343.0,3577.0,0.331562762091,0.655018171652,"1,157",32.35%,GA,Seminole County,13253
512,9347.0,15636.0,25940.0,0.36033153431,0.602775636083,"6,289",24.24%,GA,Spalding County,13255
513,1835.0,7682.0,9760.0,0.188012295082,0.787090163934,"5,847",59.91%,GA,Stephens County,13257
514,1220.0,805.0,2053.0,0.594252313687,0.392109108622,415,20.21%,GA,Stewart County,13259
515,5520.0,5275.0,10973.0,0.503052948145,0.480725416932,245,2.23%,GA,Sumter County,13261
516,2001.0,1196.0,3243.0,0.617021276596,0.368794326241,805,24.82%,GA,Talbot County,13263
517,545.0,349.0,897.0,0.607580824972,0.389074693423,196,21.85%,GA,Taliaferro County,13265
518,1678.0,5092.0,6879.0,0.243930803896,0.740223869749,"3,414",49.63%,GA,Tattnall County,13267
519,1295.0,2062.0,3402.0,0.380658436214,0.606114050558,767,22.55%,GA,Taylor County,13269
520,1313.0,2449.0,3794.0,0.346072746442,0.6454928835,"1,136",29.94%,GA,Telfair County,13271
521,2267.0,1872.0,4179.0,0.542474276143,0.447954055994,395,9.45%,GA,Terrell County,13273
522,7138.0,11225.0,18730.0,0.381099839829,0.599305926321,"4,087",21.82%,GA,Thomas County,13275
523,3892.0,8680.0,12796.0,0.304157549234,0.678336980306,"4,788",37.42%,GA,Tift County,13277
524,2338.0,6612.0,9108.0,0.256697408871,0.725955204216,"4,274",46.93%,GA,Toombs County,13279
525,1206.0,5377.0,6726.0,0.179304192685,0.799435028249,"4,171",62.01%,GA,Towns County,13281
526,860.0,1808.0,2700.0,0.318518518519,0.66962962963,948,35.11%,GA,Treutlen County,13283
527,9597.0,15643.0,25793.0,0.372077695499,0.60648237894,"6,046",23.44%,GA,Troup County,13285
528,1243.0,2094.0,3390.0,0.366666666667,0.617699115044,851,25.10%,GA,Turner County,13287
529,1970.0,2034.0,4053.0,0.486059708858,0.501850481125,64,1.58%,GA,Twiggs County,13289
530,1962.0,9849.0,12039.0,0.162970346374,0.818091203588,"7,887",65.51%,GA,Union County,13291
531,3471.0,7288.0,10924.0,0.317740754302,0.667154888319,"3,817",34.94%,GA,Upson County,13293
532,4213.0,18938.0,23939.0,0.17598897197,0.791094030661,"14,725",61.51%,GA,Walker County,13295
533,8279.0,31093.0,40425.0,0.204799010513,0.76915275201,"22,814",56.44%,GA,Walton County,13297
534,3436.0,8508.0,12150.0,0.282798353909,0.70024691358,"5,072",41.74%,GA,Ware County,13299
535,1313.0,991.0,2332.0,0.563036020583,0.424957118353,322,13.81%,GA,Warren County,13301
536,4187.0,4138.0,8422.0,0.497150320589,0.491332225125,49,0.58%,GA,Washington County,13303
537,2039.0,8147.0,10376.0,0.196511179645,0.785177332305,"6,108",58.87%,GA,Wayne County,13305
538,471.0,630.0,1114.0,0.422800718133,0.56552962298,159,14.27%,GA,Webster County,13307
539,646.0,1421.0,2102.0,0.307326355852,0.676022835395,775,36.87%,GA,Wheeler County,13309
540,1672.0,9751.0,11771.0,0.142044006457,0.828391810381,"8,079",68.63%,GA,White County,13311
541,7925.0,21514.0,30362.0,0.2610170608,0.708583097293,"13,589",44.76%,GA,Whitfield County,13313
542,852.0,2096.0,2973.0,0.286579212916,0.70501177262,"1,244",41.84%,GA,Wilcox County,13315
543,1844.0,2569.0,4470.0,0.412527964206,0.574720357942,725,16.22%,GA,Wilkes County,13317
544,1893.0,2332.0,4276.0,0.442703461179,0.54536950421,439,10.27%,GA,Wilkinson County,13319
545,2015.0,6144.0,8266.0,0.243769658843,0.743285748851,"4,129",49.95%,GA,Worth County,13321
546,41258.0,17500.0,64865.0,0.636059508209,0.269791104602,"23,758",36.63%,HI,Hawaii County,15001
547,175634.0,90296.0,285683.0,0.614786319102,0.316070609732,"85,338",29.87%,HI,Honolulu County,15003
548,16456.0,7574.0,26335.0,0.624871843554,0.287602050503,"8,882",33.73%,HI,Kauai County,15007
549,33479.0,13445.0,51942.0,0.64454583959,0.258846405606,"20,034",38.57%,HI,Maui County,15009
550,1127.0,2456.0,3759.0,0.299813780261,0.653365256717,"1,329",35.36%,IA,Adair County,19001
551,565.0,1393.0,2082.0,0.271373679155,0.66906820365,828,39.77%,IA,Adams County,19003
552,2409.0,4072.0,6837.0,0.352347520842,0.595582857979,"1,663",24.32%,IA,Allamakee County,19005
553,1813.0,4031.0,6096.0,0.297408136483,0.66125328084,"2,218",36.38%,IA,Appanoose County,19007
554,1079.0,2135.0,3379.0,0.319325244155,0.631843740752,"1,056",31.25%,IA,Audubon County,19009
555,4672.0,8226.0,13690.0,0.34127100073,0.600876552228,"3,554",25.96%,IA,Benton County,19011
556,32006.0,27382.0,63221.0,0.506255832714,0.433115578684,"4,624",7.31%,IA,Black Hawk County,19013
557,5517.0,7458.0,13984.0,0.394522311213,0.533323798627,"1,941",13.88%,IA,Boone County,19015
558,5349.0,7199.0,13350.0,0.400674157303,0.53925093633,"1,850",13.86%,IA,Bremer County,19017
559,3966.0,5504.0,10137.0,0.391240011838,0.542961428431,"1,538",15.17%,IA,Buchanan County,19019
560,2851.0,4895.0,8179.0,0.348575620492,0.59848392224,"2,044",24.99%,IA,Buena Vista County,19021
561,2163.0,4918.0,7457.0,0.290063028027,0.659514550087,"2,755",36.95%,IA,Butler County,19023
562,1396.0,3466.0,5105.0,0.273457394711,0.678942213516,"2,070",40.55%,IA,Calhoun County,19025
563,3305.0,6627.0,10435.0,0.31672256828,0.635074269286,"3,322",31.84%,IA,Carroll County,19027
564,1946.0,4755.0,7055.0,0.275832742736,0.673990077959,"2,809",39.82%,IA,Cass County,19029
565,3578.0,5275.0,9386.0,0.381206051566,0.562007244833,"1,697",18.08%,IA,Cedar County,19031
566,9840.0,11583.0,22633.0,0.434763398577,0.511774842045,"1,743",7.70%,IA,Cerro Gordo County,19033
567,1676.0,4188.0,6186.0,0.270934367928,0.677012609117,"2,512",40.61%,IA,Cherokee County,19035
568,2264.0,3739.0,6367.0,0.355583477305,0.587246741008,"1,475",23.17%,IA,Chickasaw County,19037
569,1463.0,2706.0,4405.0,0.332122587968,0.614301929625,"1,243",28.22%,IA,Clarke County,19039
570,2246.0,5870.0,8542.0,0.262936080543,0.687192694919,"3,624",42.43%,IA,Clay County,19041
571,3236.0,5309.0,9098.0,0.355682567597,0.583534842823,"2,073",22.79%,IA,Clayton County,19043
572,10079.0,11249.0,22748.0,0.44307191841,0.49450501143,"1,170",5.14%,IA,Clinton County,19045
573,1985.0,4608.0,6862.0,0.289274264063,0.671524336928,"2,623",38.23%,IA,Crawford County,19047
574,15662.0,19288.0,37617.0,0.416354307893,0.51274689635,"3,626",9.64%,IA,Dallas County,19049
575,976.0,2721.0,3858.0,0.252980819077,0.705287713841,"1,745",45.23%,IA,Davis County,19051
576,1201.0,2296.0,3703.0,0.324331623008,0.620037807183,"1,095",29.57%,IA,Decatur County,19053
577,2956.0,5688.0,9165.0,0.32253136934,0.62062193126,"2,732",29.81%,IA,Delaware County,19055
578,8178.0,9479.0,18713.0,0.437022390851,0.506546251269,"1,301",6.95%,IA,Des Moines County,19057
579,3051.0,6743.0,10247.0,0.297745681663,0.658046257441,"3,692",36.03%,IA,Dickinson County,19059
580,22774.0,23384.0,49037.0,0.464424822073,0.476864408508,610,1.24%,IA,Dubuque County,19061
581,1356.0,3121.0,4707.0,0.288081580625,0.663055024432,"1,765",37.50%,IA,Emmet County,19063
582,3666.0,5591.0,9813.0,0.373586059309,0.569754407419,"1,925",19.62%,IA,Fayette County,19065
583,3177.0,4371.0,7985.0,0.39787100814,0.547401377583,"1,194",14.95%,IA,Floyd County,19067
584,1490.0,3153.0,4915.0,0.303153611394,0.641505595117,"1,663",33.84%,IA,Franklin County,19069
585,959.0,2401.0,3554.0,0.269836803602,0.675576814856,"1,442",40.57%,IA,Fremont County,19071
586,1688.0,2819.0,4762.0,0.354472910542,0.591978160437,"1,131",23.75%,IA,Greene County,19073
587,1847.0,4516.0,6766.0,0.272982559858,0.667454921667,"2,669",39.45%,IA,Grundy County,19075
588,1720.0,3603.0,5654.0,0.304209409268,0.637247966042,"1,883",33.30%,IA,Guthrie County,19077
589,2715.0,4450.0,7589.0,0.357754644881,0.586375016471,"1,735",22.86%,IA,Hamilton County,19079
590,1582.0,3972.0,5815.0,0.272055030095,0.683061049011,"2,390",41.10%,IA,Hancock County,19081
591,2774.0,5231.0,8423.0,0.329336340971,0.621037635047,"2,457",29.17%,IA,Hardin County,19083
592,2123.0,4892.0,7378.0,0.287747357007,0.663052317701,"2,769",37.53%,IA,Harrison County,19085
593,2897.0,5764.0,9286.0,0.311975016153,0.620719362481,"2,867",30.87%,IA,Henry County,19087
594,1674.0,2611.0,4507.0,0.371422232083,0.579321056135,937,20.79%,IA,Howard County,19089
595,1251.0,3564.0,5033.0,0.248559507252,0.708126365985,"2,313",45.96%,IA,Humboldt County,19091
596,792.0,2655.0,3590.0,0.22061281337,0.739554317549,"1,863",51.89%,IA,Ida County,19093
597,3070.0,5193.0,8789.0,0.349300261691,0.590852201616,"2,123",24.16%,IA,Iowa County,19095
598,3837.0,5821.0,10204.0,0.376029008232,0.570462563701,"1,984",19.44%,IA,Jackson County,19097
599,7108.0,10556.0,18776.0,0.378568385173,0.562207072859,"3,448",18.36%,IA,Jasper County,19099
600,3702.0,3738.0,8001.0,0.46269216348,0.46719160105,36,0.45%,IA,Jefferson County,19101
601,49942.0,20993.0,75637.0,0.6602853101,0.277549347542,"28,949",38.27%,IA,Johnson County,19103
602,3779.0,5718.0,10011.0,0.377484766757,0.571171711118,"1,939",19.37%,IA,Jones County,19105
603,1265.0,3385.0,4858.0,0.260395224372,0.696788801976,"2,120",43.64%,IA,Keokuk County,19107
604,2529.0,5637.0,8505.0,0.297354497354,0.66278659612,"3,108",36.54%,IA,Kossuth County,19109
605,6195.0,8762.0,15893.0,0.38979424904,0.55131189832,"2,567",16.15%,IA,Lee County,19111
606,58481.0,48183.0,114664.0,0.510020581874,0.420210353729,"10,298",8.98%,IA,Linn County,19113
607,1643.0,3060.0,4943.0,0.332389237305,0.619057252681,"1,417",28.67%,IA,Louisa County,19115
608,1236.0,2873.0,4297.0,0.287642541308,0.668606004189,"1,637",38.10%,IA,Lucas County,19117
609,917.0,5188.0,6336.0,0.144728535354,0.818813131313,"4,271",67.41%,IA,Lyon County,19119
610,2666.0,5336.0,8523.0,0.312800657046,0.626070632406,"2,670",31.33%,IA,Madison County,19121
611,2606.0,7404.0,10494.0,0.248332380408,0.705546026301,"4,798",45.72%,IA,Mahaska County,19123
612,5469.0,10940.0,17554.0,0.311552922411,0.623219778968,"5,471",31.17%,IA,Marion County,19125
613,7623.0,9125.0,17700.0,0.430677966102,0.515536723164,"1,502",8.49%,IA,Marshall County,19127
614,2080.0,5050.0,7608.0,0.273396424816,0.663774973712,"2,970",39.04%,IA,Mills County,19129
615,1879.0,3180.0,5360.0,0.350559701493,0.59328358209,"1,301",24.27%,IA,Mitchell County,19131
616,1244.0,3115.0,4525.0,0.274917127072,0.688397790055,"1,871",41.35%,IA,Monona County,19133
617,1053.0,2635.0,3844.0,0.273933402706,0.685483870968,"1,582",41.16%,IA,Monroe County,19135
618,1312.0,3431.0,4998.0,0.262505002001,0.686474589836,"2,119",42.40%,IA,Montgomery County,19137
619,8284.0,9549.0,19086.0,0.434035418631,0.500314366551,"1,265",6.63%,IA,Muscatine County,19139
620,1314.0,5735.0,7348.0,0.178824169842,0.780484485574,"4,421",60.17%,IA,O'Brien County,19141
621,552.0,2528.0,3197.0,0.172661870504,0.790741319987,"1,976",61.81%,IA,Osceola County,19143
622,1801.0,4875.0,6968.0,0.25846727899,0.699626865672,"3,074",44.12%,IA,Page County,19145
623,1395.0,3079.0,4674.0,0.298459563543,0.658750534874,"1,684",36.03%,IA,Palo Alto County,19147
624,2878.0,9659.0,13057.0,0.220418166501,0.739756452478,"6,781",51.93%,IA,Plymouth County,19149
625,962.0,2692.0,3831.0,0.251109370921,0.702688593057,"1,730",45.16%,IA,Pocahontas County,19151
626,119671.0,93421.0,228420.0,0.52390771386,0.408987829437,"26,250",11.49%,IA,Polk County,19153
627,15341.0,24441.0,42226.0,0.363306967271,0.578814000853,"9,100",21.55%,IA,Pottawattamie County,19155
628,4272.0,4936.0,9693.0,0.440730424017,0.509233467451,664,6.85%,IA,Poweshiek County,19157
629,753.0,1820.0,2684.0,0.280551415797,0.678092399404,"1,067",39.75%,IA,Ringgold County,19159
630,1269.0,3692.0,5158.0,0.246025591314,0.715781310585,"2,423",46.98%,IA,Sac County,19161
631,40302.0,39083.0,84878.0,0.47482268668,0.460460896817,"1,219",1.44%,IA,Scott County,19163
632,1649.0,4340.0,6270.0,0.262998405104,0.692185007974,"2,691",42.92%,IA,Shelby County,19165
633,2289.0,14761.0,17989.0,0.12724442715,0.82055700706,"12,472",69.33%,IA,Sioux County,19167
634,25085.0,19111.0,48910.0,0.512880801472,0.39073809037,"5,974",12.21%,IA,Story County,19169
635,3194.0,4968.0,8636.0,0.369847151459,0.575266327003,"1,774",20.54%,IA,Tama County,19171
636,755.0,2108.0,3003.0,0.251415251415,0.701964701965,"1,353",45.05%,IA,Taylor County,19173
637,1920.0,3521.0,5768.0,0.332871012483,0.610436893204,"1,601",27.76%,IA,Union County,19175
638,843.0,2524.0,3526.0,0.239081111741,0.715825297788,"1,681",47.67%,IA,Van Buren County,19177
639,5591.0,8710.0,14996.0,0.372832755401,0.580821552414,"3,119",20.80%,IA,Wapello County,19179
640,10371.0,14773.0,26916.0,0.385309852876,0.548855699212,"4,402",16.35%,IA,Warren County,19181
641,3938.0,6170.0,10824.0,0.363821138211,0.570029563932,"2,232",20.62%,IA,Washington County,19183
642,719.0,2069.0,2921.0,0.246148579254,0.708319068812,"1,350",46.22%,IA,Wayne County,19185
643,6293.0,10049.0,17239.0,0.365044376124,0.582922443297,"3,756",21.79%,IA,Webster County,19187
644,1920.0,3437.0,5717.0,0.335840475774,0.601189435018,"1,517",26.53%,IA,Winnebago County,19189
645,5238.0,5332.0,11217.0,0.466969778016,0.475349915307,94,0.84%,IA,Winneshiek County,19191
646,16102.0,24627.0,42933.0,0.375049495726,0.573614701977,"8,525",19.86%,IA,Woodbury County,19193
647,1523.0,2443.0,4216.0,0.36124288425,0.579459203036,920,21.82%,IA,Worth County,19195
648,1890.0,3790.0,5949.0,0.317700453858,0.637081862498,"1,900",31.94%,IA,Wright County,19197
649,75676.0,93748.0,195587.0,0.386917330906,0.479316109966,"18,072",9.24%,ID,Ada County,16001
650,415.0,1556.0,2183.0,0.190105359597,0.712780577187,"1,141",52.27%,ID,Adams County,16003
651,10342.0,17180.0,33405.0,0.3095943721,0.514294267325,"6,838",20.47%,ID,Bannock County,16005
652,255.0,2203.0,2928.0,0.0870901639344,0.752390710383,"1,948",66.53%,ID,Bear Lake County,16007
653,780.0,3101.0,4192.0,0.18606870229,0.739742366412,"2,321",55.37%,ID,Benewah County,16009
654,2924.0,10907.0,16625.0,0.175879699248,0.656060150376,"7,983",48.02%,ID,Bingham County,16011
655,6416.0,3340.0,10723.0,0.598340016786,0.31147999627,"3,076",28.69%,ID,Blaine County,16013
656,777.0,2673.0,3812.0,0.203830010493,0.701206715635,"1,896",49.74%,ID,Boise County,16015
657,5140.0,10220.0,16815.0,0.305679452869,0.607790663098,"5,080",30.21%,ID,Bonner County,16017
658,8930.0,26699.0,44212.0,0.201981362526,0.603885822854,"17,769",40.19%,ID,Bonneville County,16019
659,933.0,3789.0,5150.0,0.181165048544,0.73572815534,"2,856",55.46%,ID,Boundary County,16021
660,160.0,914.0,1230.0,0.130081300813,0.743089430894,754,61.30%,ID,Butte County,16023
661,110.0,410.0,599.0,0.183639398998,0.684474123539,300,50.08%,ID,Camas County,16025
662,16683.0,46755.0,72007.0,0.231685808324,0.649311872457,"30,072",41.76%,ID,Canyon County,16027
663,271.0,2275.0,3035.0,0.0892915980231,0.749588138386,"2,004",66.03%,ID,Caribou County,16029
664,1036.0,5949.0,8178.0,0.126681340181,0.727439471753,"4,913",60.08%,ID,Cassia County,16031
665,44.0,203.0,283.0,0.155477031802,0.717314487633,159,56.18%,ID,Clark County,16033
666,704.0,2852.0,3801.0,0.185214417259,0.750328860826,"2,148",56.51%,ID,Clearwater County,16035
667,427.0,1777.0,2413.0,0.17695814339,0.736427683382,"1,350",55.95%,ID,Custer County,16037
668,1814.0,5816.0,8519.0,0.212935790586,0.682709238173,"4,002",46.98%,ID,Elmore County,16039
669,385.0,3901.0,5499.0,0.0700127295872,0.709401709402,"3,516",63.94%,ID,Franklin County,16041
670,651.0,4091.0,5714.0,0.113930696535,0.71596079804,"3,440",60.20%,ID,Fremont County,16043
671,1229.0,5980.0,7952.0,0.154552313883,0.752012072435,"4,751",59.75%,ID,Gem County,16045
672,930.0,3743.0,5191.0,0.17915623194,0.721055673281,"2,813",54.19%,ID,Gooding County,16047
673,1196.0,6441.0,8223.0,0.145445701082,0.783290769792,"5,245",63.78%,ID,Idaho County,16049
674,976.0,8436.0,11471.0,0.0850841251852,0.735419754163,"7,460",65.03%,ID,Jefferson County,16051
675,2117.0,7347.0,10667.0,0.198462548045,0.688759726259,"5,230",49.03%,ID,Jerome County,16053
676,16264.0,44449.0,66286.0,0.245361011375,0.670563919983,"28,185",42.52%,ID,Kootenai County,16055
677,8093.0,7255.0,18146.0,0.445993607407,0.399812630883,838,4.62%,ID,Latah County,16057
678,733.0,3011.0,4068.0,0.180186823992,0.740167158309,"2,278",56.00%,ID,Lemhi County,16059
679,270.0,1202.0,1590.0,0.169811320755,0.755974842767,932,58.62%,ID,Lewis County,16061
680,360.0,1184.0,1748.0,0.205949656751,0.677345537757,824,47.14%,ID,Lincoln County,16063
681,1201.0,8941.0,15687.0,0.0765602090903,0.569962389239,"7,740",49.34%,ID,Madison County,16065
682,1167.0,4887.0,6870.0,0.169868995633,0.71135371179,"3,720",54.15%,ID,Minidoka County,16067
683,4828.0,10699.0,17195.0,0.280779296307,0.622215760395,"5,871",34.14%,ID,Nez Perce County,16069
684,184.0,1531.0,2068.0,0.0889748549323,0.740328820116,"1,347",65.14%,ID,Oneida County,16071
685,591.0,3052.0,3920.0,0.150765306122,0.778571428571,"2,461",62.78%,ID,Owyhee County,16073
686,892.0,4306.0,5703.0,0.156408907592,0.755041206383,"3,414",59.86%,ID,Payette County,16075
687,699.0,1666.0,2758.0,0.253444525018,0.604060913706,967,35.06%,ID,Power County,16077
688,1384.0,3297.0,5120.0,0.2703125,0.6439453125,"1,913",37.36%,ID,Shoshone County,16079
689,2157.0,2161.0,4966.0,0.434353604511,0.435159081756,4,0.08%,ID,Teton County,16081
690,6844.0,21063.0,31893.0,0.214592543818,0.660427052958,"14,219",44.58%,ID,Twin Falls County,16083
691,1913.0,2906.0,5349.0,0.357636941484,0.543279117592,993,18.56%,ID,Valley County,16085
692,776.0,3283.0,4454.0,0.174225415357,0.73709025595,"2,507",56.29%,ID,Washington County,16087
693,7633.0,22732.0,31770.0,0.240258105131,0.715517784073,"15,099",47.53%,IL,Adams County,17001
694,1262.0,1496.0,2820.0,0.447517730496,0.530496453901,234,8.30%,IL,Alexander County,17003
695,2066.0,4884.0,7462.0,0.276869471991,0.654516215492,"2,818",37.76%,IL,Bond County,17005
696,8952.0,12261.0,22604.0,0.396036099805,0.542426119271,"3,309",14.64%,IL,Boone County,17007
697,475.0,1776.0,2336.0,0.203339041096,0.760273972603,"1,301",55.69%,IL,Brown County,17009
698,6010.0,9264.0,16303.0,0.368643807888,0.568238974422,"3,254",19.96%,IL,Bureau County,17011
699,739.0,1719.0,2556.0,0.289123630673,0.672535211268,980,38.34%,IL,Calhoun County,17013
700,2437.0,4428.0,7354.0,0.331384280664,0.602121294534,"1,991",27.07%,IL,Carroll County,17015
701,1617.0,3216.0,5054.0,0.319944598338,0.636327661258,"1,599",31.64%,IL,Cass County,17017
702,49694.0,33235.0,89196.0,0.557132606843,0.372606394906,"16,459",18.45%,IL,Champaign County,17019
703,3982.0,10522.0,15310.0,0.260091443501,0.687263226649,"6,540",42.72%,IL,Christian County,17021
704,1873.0,5620.0,7819.0,0.239544698811,0.718761990024,"3,747",47.92%,IL,Clark County,17023
705,1014.0,5009.0,6278.0,0.161516406499,0.797865562281,"3,995",63.63%,IL,Clay County,17025
706,3939.0,12394.0,17268.0,0.228109798471,0.717743803567,"8,455",48.96%,IL,Clinton County,17027
707,7285.0,12985.0,21580.0,0.337581093605,0.60171455051,"5,700",26.41%,IL,Coles County,17029
708,1528582.0,440213.0,2055215.0,0.743757709047,0.214193162273,"1,088,369",52.96%,IL,Cook County,17031
709,1969.0,6146.0,8507.0,0.231456447631,0.722463853297,"4,177",49.10%,IL,Crawford County,17033
710,1028.0,4200.0,5513.0,0.186468347542,0.761835661165,"3,172",57.54%,IL,Cumberland County,17035
711,20348.0,19051.0,42605.0,0.477596526229,0.447154089896,"1,297",3.04%,IL,DeKalb County,17037
712,1907.0,5072.0,7469.0,0.25532199759,0.679073503816,"3,165",42.38%,IL,De Witt County,17039
713,1946.0,5695.0,8089.0,0.240573618494,0.704042526888,"3,749",46.35%,IL,Douglas County,17041
714,222499.0,164355.0,412929.0,0.538831130776,0.398022420319,"58,144",14.08%,IL,DuPage County,17043
715,1778.0,5634.0,7783.0,0.228446614416,0.723885391237,"3,856",49.54%,IL,Edgar County,17045
716,432.0,2777.0,3312.0,0.130434782609,0.838466183575,"2,345",70.80%,IL,Edwards County,17047
717,3071.0,13613.0,17428.0,0.176210695433,0.781099380308,"10,542",60.49%,IL,Effingham County,17049
718,1814.0,7363.0,9515.0,0.190646347872,0.773830793484,"5,549",58.32%,IL,Fayette County,17051
719,1410.0,4474.0,6289.0,0.224200985848,0.711400858642,"3,064",48.72%,IL,Ford County,17053
720,4711.0,13101.0,18533.0,0.254195219338,0.706901203259,"8,390",45.27%,IL,Franklin County,17055
721,6118.0,8482.0,15609.0,0.391953360241,0.543404446153,"2,364",15.15%,IL,Fulton County,17057
722,656.0,1942.0,2691.0,0.243775548123,0.721664808621,"1,286",47.79%,IL,Gallatin County,17059
723,1202.0,4139.0,5542.0,0.216889209672,0.7468422952,"2,937",53.00%,IL,Greene County,17061
724,8021.0,13417.0,22891.0,0.350399720414,0.586125551527,"5,396",23.57%,IL,Grundy County,17063
725,800.0,3205.0,4143.0,0.193096789766,0.773594014,"2,405",58.05%,IL,Hamilton County,17065
726,1744.0,5713.0,7818.0,0.223074955232,0.730749552315,"3,969",50.77%,IL,Hancock County,17067
727,419.0,1650.0,2133.0,0.196436943272,0.773558368495,"1,231",57.71%,IL,Hardin County,17069
728,1151.0,2153.0,3480.0,0.330747126437,0.61867816092,"1,002",28.79%,IL,Henderson County,17071
729,8835.0,13962.0,24232.0,0.364600528227,0.576180257511,"5,127",21.16%,IL,Henry County,17073
730,2496.0,9728.0,12923.0,0.19314400681,0.752766385514,"7,232",55.96%,IL,Iroquois County,17075
731,11619.0,10889.0,24509.0,0.474070749521,0.444285772573,730,2.98%,IL,Jackson County,17077
732,924.0,3973.0,5104.0,0.181034482759,0.778409090909,"3,049",59.74%,IL,Jasper County,17079
733,4408.0,11681.0,16818.0,0.262100130812,0.694553454632,"7,273",43.25%,IL,Jefferson County,17081
734,2673.0,7737.0,10909.0,0.245027041892,0.709230910258,"5,064",46.42%,IL,Jersey County,17083
735,4452.0,6113.0,11177.0,0.398317974412,0.546926724524,"1,661",14.86%,IL,Jo Daviess County,17085
736,1135.0,4644.0,6017.0,0.188632208742,0.771813195945,"3,509",58.32%,IL,Johnson County,17087
737,99389.0,82087.0,193500.0,0.513638242894,0.424222222222,"17,302",8.94%,IL,Kane County,17089
738,18908.0,25081.0,46556.0,0.406134547642,0.538727553914,"6,173",13.26%,IL,Kankakee County,17091
739,23392.0,24152.0,50815.0,0.460336514809,0.475292728525,760,1.50%,IL,Kendall County,17093
740,9939.0,10658.0,21964.0,0.452513203424,0.4852485886,719,3.27%,IL,Knox County,17095
741,168186.0,108608.0,293574.0,0.572891332339,0.369951017461,"59,578",20.29%,IL,Lake County,17097
742,19277.0,26269.0,48447.0,0.3978987347,0.542221396578,"6,992",14.43%,IL,LaSalle County,17099
743,1288.0,4517.0,6039.0,0.213280344428,0.747971518463,"3,229",53.47%,IL,Lawrence County,17101
744,5499.0,8597.0,15215.0,0.36141965166,0.565034505422,"3,098",20.36%,IL,Lee County,17103
745,4005.0,10197.0,15096.0,0.265302066773,0.675476947536,"6,192",41.02%,IL,Livingston County,17105
746,3301.0,8167.0,12130.0,0.272135201979,0.67328936521,"4,866",40.12%,IL,Logan County,17107
747,18211.0,26782.0,47283.0,0.385148996468,0.566419220439,"8,571",18.13%,IL,Macon County,17115
748,6532.0,14194.0,21881.0,0.298523833463,0.648690644852,"7,662",35.02%,IL,Macoupin County,17117
749,50336.0,70295.0,127902.0,0.393551312724,0.549600475364,"19,959",15.60%,IL,Madison County,17119
750,4231.0,11677.0,16600.0,0.254879518072,0.70343373494,"7,446",44.86%,IL,Marion County,17121
751,1784.0,3776.0,5903.0,0.302219210571,0.639674741657,"1,992",33.75%,IL,Marshall County,17123
752,2008.0,4051.0,6433.0,0.312140525416,0.629721747241,"2,043",31.76%,IL,Mason County,17125
753,1555.0,4844.0,6633.0,0.23443389115,0.730287954169,"3,289",49.59%,IL,Massac County,17127
754,5278.0,6789.0,12910.0,0.408830364059,0.525871417506,"1,511",11.70%,IL,McDonough County,17109
755,59827.0,71117.0,140145.0,0.426893574512,0.507452995112,"11,290",8.06%,IL,McHenry County,17111
756,35918.0,37081.0,78995.0,0.454687005507,0.469409456295,"1,163",1.47%,IL,McLean County,17113
757,1808.0,4230.0,6423.0,0.281488401059,0.658570761326,"2,422",37.71%,IL,Menard County,17129
758,3061.0,4800.0,8417.0,0.363668765593,0.570274444576,"1,739",20.66%,IL,Mercer County,17131
759,5522.0,12614.0,19074.0,0.289504036909,0.661319073084,"7,092",37.18%,IL,Monroe County,17133
760,3490.0,8616.0,12829.0,0.27203990958,0.67160339855,"5,126",39.96%,IL,Montgomery County,17135
761,4693.0,9060.0,14607.0,0.321284315739,0.620250564798,"4,367",29.90%,IL,Morgan County,17137
762,1476.0,4453.0,6209.0,0.237719439523,0.717184731841,"2,977",47.95%,IL,Moultrie County,17139
763,8025.0,14344.0,23798.0,0.337213211194,0.602739726027,"6,319",26.55%,IL,Ogle County,17141
764,37436.0,35299.0,77465.0,0.483263409282,0.455676757245,"2,137",2.76%,IL,Peoria County,17143
765,2433.0,6816.0,9706.0,0.250669688852,0.702246033381,"4,383",45.16%,IL,Perry County,17145
766,2633.0,5623.0,8899.0,0.295875941117,0.631868749298,"2,990",33.60%,IL,Piatt County,17147
767,1412.0,5749.0,7458.0,0.189326897291,0.770850093859,"4,337",58.15%,IL,Pike County,17149
768,374.0,1678.0,2132.0,0.175422138837,0.787054409006,"1,304",61.16%,IL,Pope County,17151
769,817.0,1583.0,2473.0,0.330367974121,0.640113222806,766,30.97%,IL,Pulaski County,17153
